,prompt,label1,label2,distractor1,distractor2,dependency,animacy,match,predicted_token0k,label_prob0k,distractor_prob0k,diff_prob0k,top_prob0k,correct0k,predicted_token20k,label_prob20k,distractor_prob20k,diff_prob20k,top_prob20k,correct20k,predicted_token40k,label_prob40k,distractor_prob40k,diff_prob40k,top_prob40k,correct40k,predicted_token60k,label_prob60k,distractor_prob60k,diff_prob60k,top_prob60k,correct60k,predicted_token80k,label_prob80k,distractor_prob80k,diff_prob80k,top_prob80k,correct80k,predicted_token100k,label_prob100k,distractor_prob100k,diff_prob100k,top_prob100k,correct100k,predicted_token120k,label_prob120k,distractor_prob120k,diff_prob120k,top_prob120k,correct120k,predicted_token140k,label_prob140k,distractor_prob140k,diff_prob140k,top_prob140k,correct140k,predicted_token160k,label_prob160k,distractor_prob160k,diff_prob160k,top_prob160k,correct160k,predicted_token180k,label_prob180k,distractor_prob180k,diff_prob180k,top_prob180k,correct180k,predicted_token200k,label_prob200k,distractor_prob200k,diff_prob200k,top_prob200k,correct200k,predicted_token300k,label_prob300k,distractor_prob300k,diff_prob300k,top_prob300k,correct300k,predicted_token400k,label_prob400k,distractor_prob400k,diff_prob400k,top_prob400k,correct400k,predicted_token500k,label_prob500k,distractor_prob500k,diff_prob500k,top_prob500k,correct500k,predicted_token600k,label_prob600k,distractor_prob600k,diff_prob600k,top_prob600k,correct600k,predicted_token700k,label_prob700k,distractor_prob700k,diff_prob700k,top_prob700k,correct700k,predicted_token800k,label_prob800k,distractor_prob800k,diff_prob800k,top_prob800k,correct800k,predicted_token900k,label_prob900k,distractor_prob900k,diff_prob900k,top_prob900k,correct900k,predicted_token1000k,label_prob1000k,distractor_prob1000k,diff_prob1000k,top_prob1000k,correct1000k,predicted_token1100k,label_prob1100k,distractor_prob1100k,diff_prob1100k,top_prob1100k,correct1100k,predicted_token1200k,label_prob1200k,distractor_prob1200k,diff_prob1200k,top_prob1200k,correct1200k,predicted_token1300k,label_prob1300k,distractor_prob1300k,diff_prob1300k,top_prob1300k,correct1300k,predicted_token1400k,label_prob1400k,distractor_prob1400k,diff_prob1400k,top_prob1400k,correct1400k,predicted_token1500k,label_prob1500k,distractor_prob1500k,diff_prob1500k,top_prob1500k,correct1500k,predicted_token1600k,label_prob1600k,distractor_prob1600k,diff_prob1600k,top_prob1600k,correct1600k,predicted_token1700k,label_prob1700k,distractor_prob1700k,diff_prob1700k,top_prob1700k,correct1700k,predicted_token1800k,label_prob1800k,distractor_prob1800k,diff_prob1800k,top_prob1800k,correct1800k,predicted_token1900k,label_prob1900k,distractor_prob1900k,diff_prob1900k,top_prob1900k,correct1900k,predicted_token2000k,label_prob2000k,distractor_prob2000k,diff_prob2000k,top_prob2000k,correct2000k
61,The dress that was tonight at the designer's event from Paris impressed the enthusiastic crowd. The [MASK] impressed the enthusiastic crowd.,dress,dress,designer,designer,S-V,inanimate,False,designer,0.4302220344543457,0.5697779655456543,-0.1395559310913086,[unused3],False,designer,0.018899308517575264,0.9811006784439087,-0.9622013699263334,crowd,False,dress,0.8909950852394104,0.10900496691465378,0.7819901183247566,dress,True,dress,0.9974162578582764,0.0025837228167802095,0.9948325350414962,dress,True,dress,0.9978704452514648,0.00212949444539845,0.9957409508060664,dress,True,dress,0.9981356859207153,0.0018644080264493823,0.996271277894266,dress,True,dress,0.9998162388801575,0.00018372533668298274,0.9996325135434745,dress,True,dress,0.9996129870414734,0.00038703903555870056,0.9992259480059147,dress,True,dress,0.9993647933006287,0.0006353160715661943,0.9987294772290625,dress,True,dress,0.9981825351715088,0.0018175964942201972,0.9963649386772886,dress,True,dress,0.9990655779838562,0.0009344184654764831,0.9981311595183797,dress,True,dress,0.9963526725769043,0.003647435689345002,0.9927052368875593,dress,True,dress,0.9887986779212952,0.011201415210962296,0.9775972627103329,dress,True,dress,0.9929302334785461,0.007069838233292103,0.985860395245254,dress,True,dress,0.9970480799674988,0.0029518280643969774,0.9940962519031018,dress,True,dress,0.9785079956054688,0.02149207703769207,0.9570159185677767,dress,True,dress,0.991768479347229,0.008231463842093945,0.9835370155051351,dress,True,dress,0.9895762205123901,0.010423672385513783,0.9791525481268764,dress,True,dress,0.9866064786911011,0.013393555767834187,0.9732129229232669,dress,True,dress,0.9955447912216187,0.004455292597413063,0.9910894986242056,dress,True,dress,0.989467203617096,0.010532712563872337,0.9789344910532236,dress,True,dress,0.9819844365119934,0.018015500158071518,0.9639689363539219,shoes,True,dress,0.97027188539505,0.029728183522820473,0.9405437018722296,jewelry,True,dress,0.9933330416679382,0.006666966713964939,0.9866660749539733,dress,True,dress,0.9926139116287231,0.007386159151792526,0.9852277524769306,dress,True,dress,0.9916753768920898,0.008324500173330307,0.9833508767187595,dress,True,dress,0.9928258657455444,0.0071740723215043545,0.9856517934240401,dress,True,dress,0.9949695467948914,0.005030516535043716,0.9899390302598476,dress,True,dress,0.99298495054245,0.007015029899775982,0.985969920642674,dress,True
62,This is the model who tonight at the Paris-based designer's event impressed the enthusiastic crowd. The [MASK] impressed the enthusiastic audience.,model,model,designer,designer,F-G,animate,True,designer,0.457049161195755,0.5429508686065674,-0.08590170741081238,[unused3],False,designer,0.3091588616371155,0.6908411979675293,-0.3816823363304138,crowd,False,model,0.8923130035400391,0.10768692940473557,0.7846260741353035,event,True,model,0.9613330960273743,0.03866682946681976,0.9226662665605545,event,True,model,0.9694690108299255,0.030531015247106552,0.938937995582819,event,True,model,0.9403879046440125,0.05961218476295471,0.8807757198810577,event,True,model,0.9480765461921692,0.05192336067557335,0.8961531855165958,event,True,model,0.9861970543861389,0.013802923262119293,0.9723941311240196,model,True,model,0.9667055010795593,0.033294565975666046,0.9334109351038933,model,True,model,0.9796854853630066,0.020314553752541542,0.959370931610465,performance,True,model,0.9887956380844116,0.011204276233911514,0.9775913618505001,model,True,model,0.9985890984535217,0.001410807017236948,0.9971782914362848,model,True,model,0.9867260456085205,0.013273962773382664,0.9734520828351378,model,True,model,0.989190936088562,0.010808970779180527,0.9783819653093815,model,True,model,0.978182315826416,0.02181769534945488,0.9563646204769611,model,True,model,0.9602236747741699,0.039776258170604706,0.9204474166035652,model,True,model,0.9226647615432739,0.07733514904975891,0.845329612493515,model,True,model,0.8714107871055603,0.12858924269676208,0.7428215444087982,model,True,model,0.8183006644248962,0.18169941008090973,0.6366012543439865,model,True,model,0.9181628823280334,0.0818369910120964,0.836325891315937,model,True,model,0.9660263657569885,0.03397369012236595,0.9320526756346226,model,True,model,0.848378598690033,0.15162144601345062,0.6967571526765823,model,True,model,0.935724139213562,0.06427578628063202,0.87144835293293,model,True,model,0.9676423668861389,0.03235771134495735,0.9352846555411816,model,True,model,0.9507982730865479,0.04920176789164543,0.9015965051949024,model,True,model,0.9622505903244019,0.03774939104914665,0.9245011992752552,model,True,model,0.9307109713554382,0.06928897649049759,0.8614219948649406,model,True,model,0.953482985496521,0.04651695862412453,0.9069660268723965,model,True,model,0.9633750915527344,0.03662490472197533,0.926750186830759,model,True
63,This is the dress that tonight at the Paris-based designer's event impressed the enthusiastic crowd. The [MASK] impressed the enthusiastic crowd.,dress,dress,designer,designer,F-G,inanimate,False,designer,0.30979999899864197,0.6902000308036804,-0.38040003180503845,[unused3],False,designer,0.06490469723939896,0.9350953102111816,-0.8701906129717827,crowd,False,dress,0.9878694415092468,0.012130552902817726,0.9757388886064291,dress,True,dress,0.9944116473197937,0.00558838527649641,0.9888232620432973,event,True,dress,0.9986592531204224,0.0013406553771346807,0.9973185977432877,dress,True,dress,0.9995148181915283,0.0004850901023019105,0.9990297280892264,dress,True,dress,0.9997122883796692,0.00028774706879630685,0.9994245413108729,dress,True,dress,0.9994945526123047,0.0005054493667557836,0.9989891032455489,dress,True,dress,0.9996851682662964,0.00031494925497099757,0.9993702190113254,dress,True,dress,0.9986737966537476,0.0013263451401144266,0.9973474515136331,dress,True,dress,0.9988009929656982,0.0011991012142971158,0.9976018917514011,dress,True,dress,0.9983293414115906,0.0016706580063328147,0.9966586834052578,dress,True,dress,0.9959883093833923,0.004011790733784437,0.9919765186496079,dress,True,dress,0.9984581470489502,0.0015419689007103443,0.9969161781482399,dress,True,dress,0.9990448355674744,0.0009550263057462871,0.9980898092617281,dress,True,dress,0.9976898431777954,0.002310084877535701,0.9953797583002597,dress,True,dress,0.9977152347564697,0.0022848949301987886,0.9954303398262709,dress,True,dress,0.9863153100013733,0.013684707693755627,0.9726306023076177,dress,True,dress,0.9978315234184265,0.002168497769162059,0.9956630256492645,dress,True,dress,0.9994452595710754,0.0005547844339162111,0.9988904751371592,dress,True,dress,0.9990764856338501,0.0009233925375156105,0.9981530930963345,dress,True,dress,0.9990641474723816,0.0009359082905575633,0.998128239181824,dress,True,dress,0.9985330104827881,0.0014669717056676745,0.9970660387771204,dress,True,dress,0.9996115565299988,0.0003884262405335903,0.9992231302894652,dress,True,dress,0.9996596574783325,0.0003404512826818973,0.9993192061956506,dress,True,dress,0.999476969242096,0.0005230059032328427,0.9989539633388631,dress,True,dress,0.9993740916252136,0.0006259791553020477,0.9987481124699116,dress,True,dress,0.9995865225791931,0.00041345698991790414,0.9991730655892752,dress,True,dress,0.9992918968200684,0.0007080601644702256,0.9985838366555981,dress,True
64,The pianist who was tonight at the impressive musician's competition moved the tough judges. The [MASK] moved the tough judges.,pianist,pianist,musician,musician,S-V,animate,True,musician,0.33248171210289,0.6675183176994324,-0.33503660559654236,jobs,False,pianist,0.5413155555725098,0.45868444442749023,0.08263111114501953,singer,True,pianist,0.9289209842681885,0.07107891887426376,0.8578420653939247,competition,True,pianist,0.9488817453384399,0.05111827328801155,0.8977634720504284,competition,True,pianist,0.7365461587905884,0.26345381140708923,0.47309234738349915,judges,True,pianist,0.9963590502738953,0.003640885464847088,0.9927181648090482,pianist,True,pianist,0.9810354113578796,0.01896463707089424,0.9620707742869854,pianist,True,pianist,0.9705478549003601,0.029452277347445488,0.9410955775529146,judge,True,pianist,0.9621181488037109,0.03788178414106369,0.9242363646626472,pianist,True,pianist,0.9562936425209045,0.043706364929676056,0.9125872775912285,pianist,True,pianist,0.9522082209587097,0.04779178276658058,0.9044164381921291,pianist,True,pianist,0.9926418662071228,0.007358033210039139,0.9852838329970837,pianist,True,pianist,0.9920138716697693,0.007986224256455898,0.9840276474133134,pianist,True,pianist,0.9770734906196594,0.022926457226276398,0.954147033393383,pianist,True,pianist,0.9888854026794434,0.011114695109426975,0.9777707075700164,pianist,True,pianist,0.9784500002861023,0.021549982950091362,0.9569000173360109,pianist,True,pianist,0.9798388481140137,0.02016107179224491,0.9596777763217688,pianist,True,pianist,0.9555054903030396,0.04449464753270149,0.9110108427703381,conductor,True,pianist,0.9779711365699768,0.022028790786862373,0.9559423457831144,pianist,True,pianist,0.9835811853408813,0.01641877181828022,0.9671624135226011,pianist,True,pianist,0.956532895565033,0.04346705228090286,0.9130658432841301,pianist,True,pianist,0.98447185754776,0.015528040006756783,0.9689438175410032,pianist,True,pianist,0.9287416338920593,0.0712583065032959,0.8574833273887634,conductor,True,pianist,0.9841256141662598,0.015874501317739487,0.9682511128485203,pianist,True,pianist,0.9524413347244263,0.047558706253767014,0.9048826284706593,pianist,True,pianist,0.9515867233276367,0.048413317650556564,0.9031734056770802,pianist,True,pianist,0.9576523900032043,0.04234767705202103,0.9153047129511833,pianist,True,pianist,0.9646832942962646,0.03531676158308983,0.9293665327131748,pianist,True,pianist,0.9636533260345459,0.03634677827358246,0.9273065477609634,pianist,True
65,The composition that was tonight at the impressive musician's competition moved the tough judges. The [MASK] moved the tough judges.,piece,piece,musician,musician,S-V,inanimate,False,musician,0.4007266163825989,0.5992733240127563,-0.19854670763015747,transform,False,musician,0.010085499845445156,0.9899144172668457,-0.9798289174214005,singer,False,musician,0.3455580174922943,0.6544419527053833,-0.308883935213089,competition,False,piece,0.8535465598106384,0.14645345509052277,0.7070931047201157,competition,True,piece,0.883312463760376,0.11668763309717178,0.7666248306632042,competition,True,piece,0.9925199747085571,0.007479957304894924,0.9850400174036622,composition,True,piece,0.9632865786552429,0.03671327978372574,0.9265732988715172,composition,True,piece,0.893516480922699,0.10648353397846222,0.7870329469442368,song,True,piece,0.7945190072059631,0.20548103749752045,0.5890379697084427,composition,True,piece,0.5612594485282898,0.438740611076355,0.12251883745193481,song,True,piece,0.733290433883667,0.266709566116333,0.466580867767334,composition,True,piece,0.6225682497024536,0.3774317800998688,0.24513646960258484,composition,True,piece,0.9847263693809509,0.015273615717887878,0.969452753663063,composition,True,piece,0.9689328670501709,0.031067214906215668,0.9378656521439552,composition,True,piece,0.9836810827255249,0.016318880021572113,0.9673622027039528,composition,True,piece,0.9631266593933105,0.036873262375593185,0.9262533970177174,composition,True,piece,0.961509644985199,0.03849036991596222,0.9230192750692368,composition,True,piece,0.9603714346885681,0.03962869942188263,0.9207427352666855,composition,True,piece,0.9587947130203247,0.04120536521077156,0.9175893478095531,composition,True,piece,0.9922387003898621,0.0077614146284759045,0.9844772857613862,composition,True,piece,0.9655985236167908,0.03440161049365997,0.9311969131231308,composition,True,piece,0.9890428185462952,0.010957298800349236,0.9780855197459459,composition,True,piece,0.9906132221221924,0.00938668567687273,0.9812265364453197,composition,True,piece,0.9950526356697083,0.00494746770709753,0.9901051679626107,composition,True,piece,0.9768466353416443,0.02315340004861355,0.9536932352930307,composition,True,piece,0.9896355271339417,0.010364414192736149,0.9792711129412055,composition,True,piece,0.9894837737083435,0.010516166687011719,0.9789676070213318,composition,True,piece,0.9906560778617859,0.009343831799924374,0.9813122460618615,composition,True,piece,0.9936961531639099,0.0063038598746061325,0.9873922932893038,composition,True
66,This is the pianist who tonight in the competition of the impressive musician moved the tough judges. The [MASK] moved the tough judges.,pianist,pianist,musician,musician,F-G,animate,True,musician,0.25004813075065613,0.7499518990516663,-0.49990376830101013,[unused3],False,pianist,0.5181523561477661,0.4818476438522339,0.03630471229553223,composer,True,musician,0.350009024143219,0.649990975856781,-0.299981951713562,musician,False,pianist,0.6293021440505981,0.3706977665424347,0.25860437750816345,pianist,True,pianist,0.7487663626670837,0.2512335777282715,0.49753278493881226,pianist,True,pianist,0.868255078792572,0.1317448914051056,0.7365101873874664,pianist,True,pianist,0.9150941967964172,0.08490582555532455,0.8301883712410927,pianist,True,pianist,0.8426447510719299,0.15735523402690887,0.6852895170450211,pianist,True,pianist,0.8008962273597717,0.19910384714603424,0.6017923802137375,pianist,True,pianist,0.7336432933807373,0.2663567364215851,0.4672865569591522,pianist,True,pianist,0.7257299423217773,0.27427011728286743,0.4514598250389099,pianist,True,pianist,0.9716405272483826,0.02835940755903721,0.9432811196893454,pianist,True,pianist,0.974252462387085,0.025747589766979218,0.9485048726201057,pianist,True,pianist,0.7980974912643433,0.20190247893333435,0.5961950123310089,pianist,True,pianist,0.887857973575592,0.11214198172092438,0.7757159918546677,pianist,True,pianist,0.9066805243492126,0.09331943094730377,0.8133610934019089,pianist,True,pianist,0.918000340461731,0.08199959248304367,0.8360007479786873,pianist,True,pianist,0.8174818754196167,0.1825181394815445,0.6349637359380722,pianist,True,pianist,0.861084520816803,0.1389155387878418,0.7221689820289612,pianist,True,pianist,0.9421159625053406,0.057884011417627335,0.8842319510877132,pianist,True,pianist,0.9644825458526611,0.03551756963133812,0.928964976221323,pianist,True,pianist,0.9447824358940125,0.055217646062374115,0.8895647898316383,pianist,True,pianist,0.8995988368988037,0.10040110349655151,0.7991977334022522,pianist,True,pianist,0.9307360053062439,0.06926394999027252,0.8614720553159714,pianist,True,pianist,0.9308105707168579,0.06918948143720627,0.8616210892796516,pianist,True,pianist,0.8980546593666077,0.10194529592990875,0.7961093634366989,pianist,True,pianist,0.9457233548164368,0.05427650362253189,0.8914468511939049,pianist,True,pianist,0.9354236721992493,0.06457636505365372,0.8708473071455956,pianist,True,pianist,0.9229979515075684,0.07700203359127045,0.8459959179162979,pianist,True
67,This is the piece that tonight in the competition of the impressive musician moved the tough judges. The [MASK] moved the tough judges.,piece,piece,musician,musician,F-G,inanimate,False,musician,0.35318925976753235,0.6468106508255005,-0.29362139105796814,[unused3],False,musician,0.028105981647968292,0.9718940258026123,-0.943788044154644,judges,False,musician,0.00020237377611920238,0.9997976422309875,-0.9995952684548683,musician,False,musician,0.024958303198218346,0.9750417470932007,-0.9500834438949823,musician,False,musician,0.2080707848072052,0.7919291853904724,-0.5838584005832672,musician,False,musician,0.013528572395443916,0.9864714741706848,-0.9729429017752409,musician,False,musician,0.008262816816568375,0.9917371869087219,-0.9834743700921535,musician,False,musician,0.012564693577587605,0.9874352216720581,-0.9748705280944705,musician,False,musician,0.0021082707680761814,0.9978917241096497,-0.9957834533415735,musician,False,musician,0.0028024951461702585,0.9971975088119507,-0.9943950136657804,musician,False,musician,0.013499368913471699,0.9865006804466248,-0.9730013115331531,musician,False,musician,0.012689299881458282,0.9873106479644775,-0.9746213480830193,musician,False,musician,0.04518960043787956,0.954810380935669,-0.9096207804977894,musician,False,musician,0.014631666243076324,0.9853683114051819,-0.9707366451621056,musician,False,musician,0.07792672514915466,0.9220733046531677,-0.8441465795040131,musician,False,musician,0.004386516287922859,0.9956134557723999,-0.991226939484477,musician,False,musician,0.2459922879934311,0.7540076971054077,-0.5080154091119766,artist,False,musician,0.06492803245782852,0.9350720643997192,-0.8701440319418907,artist,False,musician,0.20635437965393066,0.7936456203460693,-0.5872912406921387,artist,False,musician,0.12287275493144989,0.8771272301673889,-0.754254475235939,pianist,False,musician,0.028610138222575188,0.9713898301124573,-0.9427796918898821,musician,False,musician,0.26634758710861206,0.7336524128913879,-0.4673048257827759,musician,False,musician,0.37887105345726013,0.6211289763450623,-0.24225792288780212,musician,False,musician,0.43481916189193726,0.5651808977127075,-0.13036173582077026,artist,False,musician,0.057805608958005905,0.9421943426132202,-0.8843887336552143,musician,False,musician,0.1849597841501236,0.8150401711463928,-0.6300803869962692,winner,False,musician,0.24280968308448792,0.7571903467178345,-0.5143806636333466,winner,False,musician,0.09733960777521133,0.9026603698730469,-0.8053207620978355,winner,False,musician,0.1794719099998474,0.8205280900001526,-0.6410561800003052,winner,False
68,The journalist who was this evening at the leading candidate's conference convinced the undecided voters. The [MASK] convinced the undecided voters.,journalist,journalist,candidate,candidate,S-V,animate,True,journalist,0.560121476650238,0.4398784935474396,0.12024298310279846,[unused3],True,journalist,0.6018244028091431,0.39817559719085693,0.20364880561828613,journalist,True,journalist,0.6212598085403442,0.37874025106430054,0.2425195574760437,media,True,candidate,0.1873425394296646,0.8126574754714966,-0.625314936041832,conference,False,candidate,0.3492504954338074,0.6507495641708374,-0.30149906873703003,meeting,False,journalist,0.9348123669624329,0.06518764048814774,0.8696247264742851,conference,True,journalist,0.9787948131561279,0.021205240860581398,0.9575895722955465,journalist,True,journalist,0.8749458193778992,0.1250542253255844,0.7498915940523148,journalist,True,journalist,0.6358039379119873,0.36419597268104553,0.2716079652309418,conference,True,journalist,0.675362765789032,0.3246372640132904,0.3507255017757416,conference,True,journalist,0.9711800217628479,0.02881990373134613,0.9423601180315018,journalist,True,journalist,0.963870108127594,0.03612979128956795,0.927740316838026,journalist,True,journalist,0.9715401530265808,0.02845991589128971,0.9430802371352911,journalist,True,journalist,0.9121127724647522,0.08788721263408661,0.8242255598306656,journalist,True,journalist,0.9726894497871399,0.02731059491634369,0.9453788548707962,journalist,True,journalist,0.7510899305343628,0.24890999495983124,0.5021799355745316,journalist,True,journalist,0.5999943017959595,0.4000057280063629,0.19998857378959656,journalist,True,journalist,0.5734372138977051,0.4265627861022949,0.14687442779541016,journalist,True,journalist,0.8039132356643677,0.19608668982982635,0.6078265458345413,journalist,True,journalist,0.8104689121246338,0.1895311325788498,0.620937779545784,journalist,True,candidate,0.4127808213233948,0.5872191786766052,-0.17443835735321045,press,False,journalist,0.519747257232666,0.48025280237197876,0.039494454860687256,press,True,journalist,0.7320155501365662,0.2679845690727234,0.4640309810638428,journalist,True,journalist,0.6075981259346008,0.39240187406539917,0.21519625186920166,journalist,True,journalist,0.6818407773971558,0.31815922260284424,0.3636815547943115,journalist,True,journalist,0.7965590357780457,0.20344096422195435,0.5931180715560913,journalist,True,candidate,0.4934280812740326,0.5065718293190002,-0.013143748044967651,candidate,False,candidate,0.46258899569511414,0.5374110341072083,-0.07482203841209412,candidate,False,candidate,0.49110838770866394,0.5088915824890137,-0.01778319478034973,candidate,False
69,The presentation that was this evening at the leading candidate's conference convinced the undecided voters. The [MASK] convinced the undecided voters.,presentation,presentation,candidate,candidate,S-V,inanimate,False,presentation,0.5274537205696106,0.4725463390350342,0.054907381534576416,[unused3],True,candidate,0.0002497865934856236,0.9997501969337463,-0.9995004103402607,candidate,False,presentation,0.9582459926605225,0.041753996163606644,0.9164919964969158,presentation,True,presentation,0.9434590935707092,0.056541018187999725,0.8869180753827095,meeting,True,presentation,0.9809328317642212,0.019067060202360153,0.961865771561861,presentation,True,presentation,0.9998276233673096,0.00017238507280126214,0.9996552382945083,presentation,True,presentation,0.9998776912689209,0.00012233489542268217,0.9997553563734982,presentation,True,presentation,0.9988973140716553,0.0011026988504454494,0.9977946152212098,presentation,True,presentation,0.9994557499885559,0.0005441685789264739,0.9989115814096294,presentation,True,presentation,0.99996018409729,3.98304000555072e-05,0.9999203536972345,presentation,True,presentation,0.9999117851257324,8.826706471154466e-05,0.9998235180610209,presentation,True,presentation,0.9999604225158691,3.9471218769904226e-05,0.9999209512970992,presentation,True,presentation,0.9999418258666992,5.805194814456627e-05,0.9998837739185547,presentation,True,presentation,0.9997385144233704,0.00026145315496250987,0.9994770612684079,presentation,True,presentation,0.9998069405555725,0.00019307008187752217,0.999613870473695,presentation,True,presentation,0.9999303817749023,6.951679824851453e-05,0.9998608649766538,presentation,True,presentation,0.9993054866790771,0.0006944016786292195,0.9986110850004479,presentation,True,presentation,0.9961726069450378,0.003827426116913557,0.9923451808281243,presentation,True,presentation,0.9993709921836853,0.0006289152079261839,0.9987420769757591,presentation,True,presentation,0.9985009431838989,0.0014991238713264465,0.9970018193125725,presentation,True,presentation,0.9973783493041992,0.0026215703692287207,0.9947567789349705,presentation,True,presentation,0.9987149238586426,0.0012851862702518702,0.9974297375883907,presentation,True,presentation,0.9935848116874695,0.006415282376110554,0.9871695293113589,presentation,True,presentation,0.9954332709312439,0.004566657356917858,0.990866613574326,presentation,True,presentation,0.989607036113739,0.010392897762358189,0.9792141383513808,presentation,True,presentation,0.99935382604599,0.0006460705189965665,0.9987077555269934,presentation,True,presentation,0.9950273633003235,0.004972551017999649,0.9900548122823238,presentation,True,presentation,0.9948956370353699,0.005104300566017628,0.9897913364693522,presentation,True,presentation,0.9963024854660034,0.0036976179108023643,0.992604867555201,presentation,True
70,This is the journalist who tonight at the conference of the leading candidate convinced the undecided voters. The [MASK] convinced the undecided voters.,journalist,journalist,candidate,candidate,F-G,animate,True,journalist,0.5593485236167908,0.44065141677856445,0.11869710683822632,[unused3],True,journalist,0.5451161861419678,0.4548838436603546,0.09023234248161316,journalist,True,journalist,0.8128562569618225,0.1871436983346939,0.6257125586271286,journalist,True,candidate,0.12363455444574356,0.8763654828071594,-0.7527309283614159,conference,False,candidate,0.16896432638168335,0.8310356736183167,-0.6620713472366333,conference,False,journalist,0.9370149970054626,0.06298495829105377,0.8740300387144089,journalist,True,journalist,0.97865891456604,0.02134101279079914,0.9573179017752409,journalist,True,journalist,0.9158768653869629,0.08412300795316696,0.8317538574337959,journalist,True,candidate,0.49060386419296265,0.5093961954116821,-0.018792331218719482,candidate,False,candidate,0.4138530194759369,0.5861469507217407,-0.17229393124580383,conference,False,journalist,0.9425796270370483,0.05742046236991882,0.8851591646671295,journalist,True,journalist,0.9285604953765869,0.07143953442573547,0.8571209609508514,journalist,True,journalist,0.7194198369979858,0.28058019280433655,0.4388396441936493,journalist,True,journalist,0.8778810501098633,0.1221189945936203,0.755762055516243,journalist,True,journalist,0.8804188370704651,0.11958112567663193,0.7608377113938332,journalist,True,candidate,0.1192813515663147,0.8807186484336853,-0.7614372968673706,candidate,False,candidate,0.23493941128253937,0.7650606036186218,-0.5301211923360825,other,False,candidate,0.2328231781721115,0.7671768665313721,-0.5343536883592606,candidate,False,candidate,0.411212682723999,0.588787317276001,-0.17757463455200195,candidate,False,candidate,0.4415874183177948,0.5584126114845276,-0.11682519316673279,candidate,False,candidate,0.23063397407531738,0.7693659663200378,-0.5387319922447205,candidate,False,candidate,0.15033766627311707,0.8496623039245605,-0.6993246376514435,other,False,candidate,0.09353987127542496,0.9064600467681885,-0.8129201754927635,other,False,candidate,0.20672211050987244,0.7932778596878052,-0.5865557491779327,other,False,candidate,0.0599139966070652,0.9400860667228699,-0.8801720701158047,other,False,candidate,0.12054443359375,0.87945556640625,-0.7589111328125,other,False,candidate,0.0670701339840889,0.9329298734664917,-0.8658597394824028,other,False,candidate,0.041142504662275314,0.9588574767112732,-0.9177149720489979,candidate,False,candidate,0.07296226918697357,0.92703777551651,-0.8540755063295364,candidate,False
71,This is the presentation that tonight at the conference of the leading candidate convinced the undecided voters. The [MASK] convinced the undecided voters.,presentation,presentation,candidate,candidate,F-G,inanimate,False,presentation,0.5357054471969604,0.4642946422100067,0.07141080498695374,[unused3],True,candidate,7.616796938236803e-05,0.999923825263977,-0.9998476572945947,candidate,False,presentation,0.7639802098274231,0.23601976037025452,0.5279604494571686,conference,True,presentation,0.7369993925094604,0.26300057768821716,0.4739988148212433,conference,True,presentation,0.9533360600471497,0.04666386544704437,0.9066721946001053,presentation,True,presentation,0.9972035884857178,0.002796406392008066,0.9944071820937097,presentation,True,presentation,0.998857855796814,0.0011420767987146974,0.9977157789980993,presentation,True,presentation,0.9873840808868408,0.0126159293577075,0.9747681515291333,conference,True,presentation,0.9531144499778748,0.04688562452793121,0.9062288254499435,presentation,True,presentation,0.9991219639778137,0.0008780269417911768,0.9982439370360225,presentation,True,presentation,0.9857977032661438,0.014202303253114223,0.9715954000130296,presentation,True,presentation,0.9765893816947937,0.023410653695464134,0.9531787279993296,presentation,True,presentation,0.6161088347434998,0.38389119505882263,0.23221763968467712,presentation,True,candidate,0.34068694710731506,0.6593130230903625,-0.3186260759830475,candidate,False,candidate,0.029556410387158394,0.9704436659812927,-0.9408872555941343,candidate,False,candidate,0.009752996265888214,0.9902470111846924,-0.9804940149188042,candidate,False,candidate,0.055413320660591125,0.9445866942405701,-0.8891733735799789,other,False,candidate,0.0066198562271893024,0.993380069732666,-0.9867602135054767,candidate,False,presentation,0.6051586866378784,0.3948413133621216,0.21031737327575684,presentation,True,candidate,0.010793494060635567,0.9892065525054932,-0.9784130584448576,other,False,candidate,0.0247627142816782,0.9752373099327087,-0.9504745956510305,leader,False,candidate,0.0159441065043211,0.9840558767318726,-0.9681117702275515,other,False,candidate,0.005448499694466591,0.9945514798164368,-0.9891029801219702,other,False,candidate,0.004751480650156736,0.9952486157417297,-0.990497135091573,other,False,candidate,0.019916735589504242,0.9800832271575928,-0.9601664915680885,candidate,False,candidate,0.033717405050992966,0.9662825465202332,-0.9325651414692402,other,False,candidate,0.014833809807896614,0.9851662516593933,-0.9703324418514967,other,False,candidate,0.00759102962911129,0.9924088716506958,-0.9848178420215845,candidate,False,candidate,0.018360277637839317,0.9816396832466125,-0.9632794056087732,other,False
